,gene_ks,gene_sensitive,logFC,logCPM,LR,PValue,FDR,reg_type,desc,selected
771,KS17gene_8579a,Tb09.v4.0066,0.649435204712826,5.146101216188523,8.001175229500518,0.004674699927979067,0.0059603477891455375,,hypothetical protein,0
772,KS17gene_4351a,Tb09.v4.0151,1.142549138007917,4.447102344550666,211.54325745580078,6.326689224325389e-48,3.010073540779307e-47,,hypothetical protein,0
773,KS17gene_4354a,Tb07.11L3.100,0.31487218359846136,7.849235425872119,14.869994758082644,0.00011518059818201242,0.00016109333909927355,,SUMO-interacting motif-containing protein,0
774,KS17gene_4359a,Tb05.5K5.20,-0.4709689053456068,3.4625831391716533,25.683909211953146,4.021663369067666e-07,6.321992222191973e-07,,hypothetical protein  conserved,0
775,KS17gene_4357a,Tb05.5K5.110,0.9475139335709111,4.731312807325739,159.72318040307093,1.300560026040371e-36,4.807821900185842e-36,,major vault protein  putative,0
776,KS17gene_4418a,Tb927.1.190,2.613432880133027,7.9251802338883985,573.4621667559837,9.913027886599707e-127,1.9770128958606466e-125,,retrotransposon hot spot protein (RHS  pseudogene)  putative,0
777,KS17gene_4416a,Tb927.1.240,3.4830940665488894,6.931679243203009,1343.4303000412644,4.1240768891752616e-294,1.2677053741943086e-291,,retrotransposon hot spot protein (RHS  pseudogene)  putative,0
778,KS17gene_4414a,Tb927.1.450,3.3664132650026986,4.7579219536133746,861.6210550881602,2.1634380435504596e-189,1.253730079336209e-187,,retrotransposon hot spot protein (RHS  pseudogene)  putative,0
779,KS17gene_4408a,Tb927.1.540,1.6461758017797605,3.3624066647925965,112.22561012699593,3.188785284672902e-26,9.019688722799528e-26,,DNA-directed RNA polymerase III  putative,0
780,KS17gene_4393a,Tb927.1.730,-0.3616813130939434,4.790669006397439,34.18864536478192,5.0019960995347145e-09,8.466390333663018e-09,,NADH-ubiquinone oxidoreductase complex I subunit  putative,0
781,KS17gene_4390a,Tb927.1.750,-1.2957196277987266,3.0923124067345378,119.37391779732312,8.673683333147694e-28,2.551932632765468e-27,,Metal-binding domain-containing protein,0
782,KS17gene_4377a,Tb927.1.3360,1.405591321130353,4.366360337310093,82.87670870248894,8.733419642667648e-20,2.0751227314286764e-19,,hypothetical protein,0
783,KS17gene_4373a,Tb927.1.3410,3.791354717978256,3.789552088410618,217.60676997047986,3.0089903676372843e-49,1.4717095744860325e-48,,hypothetical protein  conserved,0
784,KS17gene_4371a,Tb927.1.3450,-0.6779858442430456,3.21466444087191,37.18595124282017,1.0738462328940098e-09,1.8594398399609722e-09,,hypothetical protein  conserved,0
785,KS17gene_4369a,Tb927.1.3550,3.30510107905374,4.860336818270511,891.8872326663986,5.694396360765374e-196,3.745058815870809e-194,,hypothetical protein,0
786,KS17gene_4366a,Tb927.1.3560,1.7989714230625253,5.988018750089594,760.6452669507503,1.9442800758679594e-167,7.854891506506556e-166,,Centrosomal protein of 164 kDa  putative,0
787,KS17gene_4624a,Tb927.2.300,2.5813279282180286,5.664774597317328,1960.0334908992158,0.0,0.0,,DNA-directed RNA polymerase  pseudogene  putative,0
788,KS17gene_4622a,Tb927.2.340,2.667078794080168,8.421775638732164,358.60124796945536,5.6775349306502644e-80,5.0650059255138637e-79,,retrotransposon hot spot protein 4 (RHS4)  putative,0
789,KS17gene_4616a,Tb927.2.460,2.352522475886797,5.660926898677389,1288.3942589333767,3.761150011051624e-282,9.330291430924554e-280,,DNA-directed RNA polymerase  pseudogene  putative,0
790,KS17gene_4611a,Tb927.2.560,3.5307036521072015,7.776213132065643,990.9733277130906,1.6456897299546086e-217,1.4727881507315295e-215,,retrotransposon hot spot protein 4 (RHS4)  putative,0
791,KS17gene_4607a,Tb927.2.830,3.172866149981403,5.6998279841705415,808.9273311687691,6.18175779933217e-178,2.9234132201524046e-176,,retrotransposon hot spot protein 1 (RHS1)  interrupted,0
792,KS17gene_4602a,Tb927.2.1130,0.11629381803002276,11.741096392788206,0.2657546471139387,0.6061939142050123,0.6296614961330254,,retrotransposon hot spot protein 3 (RHS3)  interrupted  degenerate,0
793,KS17gene_4599a,Tb927.2.1180,3.4152385770053475,6.266374170978032,1241.2723256550184,6.543295938119924e-272,1.3409015154350104e-269,,retrotransposon hot spot protein 3 (RHS3)  putative,0
794,KS17gene_4596a,Tb927.2.1210,3.4347487953372133,6.802221880616601,1363.9111312641692,1.4611342816714895e-298,4.695554259735196e-296,,retrotransposon hot spot protein 4 (RHS4)  putative,0
795,KS17gene_4593a,Tb927.2.1560,0.20289456447227291,5.680278801707014,14.756238604461775,0.00012234205816574195,0.00017083909761639256,,peptidyl-prolyl cis-trans isomerase  putative,0
796,KS17gene_4587a,Tb927.2.2060,0.9417807198194845,4.797043458795684,47.744094927150975,4.85644806119259e-12,9.095387494736851e-12,,variant surface glycoprotein (VSG)-related  putative,0
797,KS17gene_4585a,Tb927.2.2070,0.33197942966407684,3.8644462756107,11.620655795201188,0.000652234001796453,0.000877923730166763,,hypothetical protein,0
798,KS17gene_4584a,Tb927.2.2090,0.2753083697584833,3.651706936603651,2.8014191134546103,0.09418091437590677,0.1081818139135111,,SUMO-interacting motif-containing protein,0
799,KS17gene_4567a,Tb927.2.2270,0.7121067316839634,2.472661029867455,28.071113631995896,1.1693832412710988e-07,1.8753633924887533e-07,,hypothetical protein  conserved,0
800,KS17gene_4566a,Tb927.2.2340,-2.232689233380147,-1.0804855974647352,47.21122771131212,6.373431346921652e-12,1.1879820622920138e-11,,Glycerophosphoryl diester phosphodiesterase family  putative,0
801,KS17gene_4558a,Tb927.2.2430,1.4588166883234892,3.6762289469744127,119.34495941481426,8.80123527234524e-28,2.5883832518918824e-27,,casein kinase II  alpha chain,0
802,KS17gene_4551a,Tb927.2.2520,1.6903263219471094,4.191158368916505,369.1649073922388,2.844593400330846e-82,2.6410079238790647e-81,,Mitochondrial outer membrane protein porin 2,0
803,KS17gene_4546a,Tb927.2.2570,-0.39253972151826544,2.955332593514007,15.691238638637353,7.456878383820942e-05,0.00010521929981761114,,hypothetical protein  conserved,0
804,KS17gene_4541a,Tb927.2.3340,0.4998981698343894,5.145251303005109,8.361617124508243,0.0038322937209324935,0.004916406569949687,,hypothetical protein,0
805,KS17gene_4539a,Tb927.2.3370,0.8468665976223121,5.016926542369008,179.48800906861962,6.269163109428137e-41,2.5598026672628896e-40,,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  putative,0
806,KS17gene_4535a,Tb927.2.3420,-0.11318111343942613,3.19377905006773,1.1517553496452706,0.2831819947625558,0.3082282661798583,,hypothetical protein  conserved,0
807,KS17gene_4530a,Tb927.2.3580,1.6392016738401827,5.634304314130125,638.1587475906784,8.402073421489302e-141,2.0843038277168198e-139,,transcription elongation factor s-II  putative,0
808,KS17gene_4528a,Tb927.2.3610,-0.9304902014032548,3.6720145212000523,106.95492843778581,4.554097364262608e-25,1.2528197807523984e-24,,Mitochondrial ATP synthase subunit  putative,0
809,KS17gene_4526a,Tb927.2.3620,-2.181348021280246,2.0034562165838103,203.81869591160512,3.065810567776498e-46,1.412070404832563e-45,,GTP-binding elongation factor Tu family  putative,0
810,KS17gene_4523a,Tb927.2.3720,-1.1281377357543592,3.8560358797611674,114.61357492746876,9.562920703215237e-27,2.7433495383133184e-26,,ubiquitin-conjugating enzyme  putative,0
811,KS17gene_4522a,Tb927.2.3730,-1.2186034597618973,2.57795916597986,111.62220178548907,4.323190637855613e-26,1.2204015895244233e-25,,hypothetical protein  conserved,0
812,KS17gene_4520a,Tb927.2.3750,-2.2758668153361534,4.58723092638709,555.3578415257232,8.599081402346468e-123,1.638692871013195e-121,,Domain of unknown function (DUF4520)  putative,0
813,KS17gene_4517a,Tb2.NT.37,-0.15408117675585908,5.489416174174402,4.024858569846739,0.04483437883700794,0.05301096385611609,,Noncoding RNA  putative,0
814,KS17gene_4516a,Tb927.2.3880,-2.72679818417159,0.9117703824978428,162.63317426745107,3.008568304327423e-37,1.1284126213047682e-36,,heterogeneous nuclear ribonucleoproteins F/H homologue,0
815,KS17gene_4504a,Tb927.2.4130,-1.0894383637971168,3.4899628377348932,119.62461293870321,7.643945443740615e-28,2.25271756095232e-27,,enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase  putative,0
816,KS17gene_4495a,Tb927.2.4240,-0.9712079364360663,4.432980196397831,80.88477174343889,2.392704136189895e-19,5.616340718081859e-19,,GTP binding protein  putative,0
817,KS17gene_4489a,Tb927.2.4400,-0.860636234754993,6.564114146434259,191.2038492258653,1.7360451573100087e-43,7.486330748509766e-43,,SSU ribosomal protein  mitochondrial  putative,0
818,KS17gene_4480a,Tb927.2.4480,0.239901217236087,2.754798769904274,3.992358577183726,0.04570704124073708,0.05401567598362075,,hypothetical protein  conserved,0
819,KS17gene_4477a,Tb927.2.4510,-1.6518454854265956,3.024661716628311,209.93682212152444,1.4179125209540538e-47,6.6853227896933385e-47,,cdc2-related kinase 9,0
820,KS17gene_4473a,Tb927.2.4530,-1.0286874462155629,4.945863132229999,219.55167135809626,1.1328592185823695e-49,5.593096840347313e-49,,hypothetical protein  conserved,0
821,KS17gene_4464a,Tb927.2.4650,0.27228626127826827,2.815747212140422,3.548788653988156,0.05958893721924102,0.06961232421348877,,hypothetical protein  conserved,0
822,KS17gene_4460a,Tb927.2.4700,-0.9576084140960363,7.906704868808106,130.82320183013408,2.7067105023824456e-30,8.501307530805816e-30,,succinate dehydrogenase subunit,0
823,KS17gene_4458a,Tb927.2.4720,-0.2656735977690979,4.977297368970405,12.687026515669437,0.0003682013230313465,0.0005019152325906911,,dolichyl-P-Man:GDP-Man7GlcNAc2-PP-dolichyl alpha-1 6-mannosyltransferase  putative,0
824,KS17gene_4450a,Tb927.2.4840,-0.1498817322480435,4.226494776109645,1.9542118580922452,0.16213370497234078,0.18170488930085588,,Vitamin K epoxide reductase family  putative,0
825,KS17gene_4447a,Tb927.2.4920,0.34110142002756566,4.417908505965763,16.996452355659585,3.7449726982703264e-05,5.3705795084728614e-05,,hypothetical protein  conserved,0
826,KS17gene_4445a,Tb927.2.4950,1.2000794703698239,4.938608574124192,289.53346149748023,6.283637297903029e-65,4.204951793296206e-64,,hypothetical protein  conserved,0
827,KS17gene_4429a,Tb927.2.5410,1.7866230093279525,5.029358267117775,599.3877205124121,2.2749654489996907e-132,4.911146786084829e-131,,ABC transporter family-like protein,0
828,KS17gene_4427a,Tb927.2.5440,1.1993845134457766,6.529151244389751,448.41061341439683,1.5996001090813056e-99,2.0450583673064796e-98,,hypothetical protein  conserved,0
829,KS17gene_4924a,Tb927.3.570,0.5464132544356882,6.096733522346207,12.284180634707468,0.0004568139127307526,0.0006197801502602995,,expression site-associated gene 2 (ESAG2) protein  putative,0
830,KS17gene_4921a,Tb927.3.580,2.0392886438214664,5.566430570440381,819.5615653656697,3.0136183854730934e-180,1.5004423933306178e-178,increase,leucine-rich repeat protein (LRRP)  putative,1
831,KS17gene_4919a,Tb927.3.585,0.9622718030653353,6.672608407844673,226.62848996796455,3.2406778210689475e-51,1.6596589782656617e-50,,hypothetical protein,0
832,KS17gene_4917a,Tb927.3.600,0.4550037430408137,0.4069751169024664,5.236242844458248,0.022120998092497707,0.026853615472863804,,hypothetical protein,0
833,KS17gene_4907a,Tb927.3.680,1.6769026373213898,5.7329153591352835,964.1129411789842,1.134910631789168e-211,9.14365484359386e-210,,cytochrome P450  putative,0
834,KS17gene_4905a,Tb927.3.690,1.2472203319756818,4.389661675733867,95.62303909554605,1.3897957452737872e-22,3.5808512824656253e-22,,CMGC/RCK protein kinase  putative,0
835,KS17gene_4895a,Tb927.3.770,0.7479741714001548,3.3201547140965153,43.417234615001504,4.422755552879915e-11,8.02589367527233e-11,,Mitochondrial SSU ribosomal protein  putative,0
836,KS17gene_4886a,Tb927.3.850,1.4379153106944795,6.082540713553229,655.3561797091885,1.528462971642532e-144,4.0548717484100194e-143,,hypothetical protein  conserved,0
837,KS17gene_4884a,Tb927.3.860,1.5310782361343949,4.507846794658687,436.8846504647228,5.157886244220633e-97,6.380797156017475e-96,,Acyl carrier protein  mitochondrial,0
838,KS17gene_4879a,Tb927.3.1550,0.08688749694613,4.412095456734288,1.1158402803306657,0.2908159155348143,0.31600223204966377,,Rab3 GTPase-activating protein catalytic subunit  putative,0
839,KS17gene_4877a,Tb927.3.1560,-1.1359441044818994,3.112759928660232,111.202820702157,5.341646792440229e-26,1.5037006897293418e-25,,TRF-Interacting Factor 2,0
840,KS17gene_4870a,Tb927.3.1620,-1.066758497262493,3.1936246485808377,37.1834146971671,1.0752439504675896e-09,1.8616321121111446e-09,,ER-golgi trafficking TRAPP I complex 85 kDa subunit  putative,0
841,KS17gene_4863a,Tb927.3.1710,-0.4915759943044341,4.927224475935827,49.541223596135765,1.9424688685975975e-12,3.6897514510975315e-12,,mitochondrial ribosomal protein l24,0
842,KS17gene_4860a,Tb927.3.1730,-0.802634224628935,2.527844834798716,53.90672889530845,2.1023646391758746e-13,4.126518045245262e-13,,hypothetical protein  conserved,0
843,KS17gene_4857a,Tb927.3.1750,-0.33157743944285023,2.4214299010519436,8.282589174456767,0.004002701244252672,0.005128506306064949,,Mad2-like HORMA domain containing protein,0
844,KS17gene_4850a,Tb927.3.1810,-1.0223221162925331,5.38629159406932,385.85249596814526,6.619209798336915e-86,6.671106667746542e-85,increase,hypothetical protein  conserved,0
845,KS17gene_4847a,Tb927.3.1830,-0.9906803490249118,5.392890522400345,161.91211196418257,4.324042205212257e-37,1.6175120841719928e-36,,hypothetical protein  conserved,0
846,KS17gene_4827a,Tb927.3.2020,0.40167801417302734,3.8947796772165098,11.231724167640577,0.0008041090841094179,0.0010757973743312677,,kinesin  putative,0
847,KS17gene_4825a,Tb927.3.2030,-1.2853404495124676,1.728351308339213,56.186297012536464,6.591935954587589e-14,1.3133714865135764e-13,,acylphosphatase  putative,0
848,KS17gene_4817a,Tb927.3.2100,-1.3331833457077482,5.042685177521414,335.83411597838193,5.153974433245639e-75,4.154914394874193e-74,,hypothetical protein  conserved,0
849,KS17gene_4814a,Tb927.3.2120,0.08348111485199743,5.08855363137855,1.998196113235096,0.15748653548429578,0.17676294743196874,,hypothetical protein  conserved,0
850,KS17gene_474a,Tb927.3.2500,-0.004342375024375505,1.2923562929467127,0.0007683817505697021,0.9778857116642566,0.980729410804496,,Trypanosomal VSG domain containing protein  putative,0
851,KS17gene_4802a,Tb927.3.2590,0.3085396714512396,3.848587403271175,2.3330655789817563,0.12665223619098218,0.143682816089577,,hypothetical protein,0
852,KS17gene_4799a,Tb927.3.2600,-2.4051949652842346,2.1211726768235724,273.34691044132825,2.1158312333985202e-61,1.3232133410108392e-60,,ATP-dependent DEAD/H RNA helicase  putative,0
853,KS17gene_4795a,Tb927.3.2620,1.2587735740896577,5.597864905026783,474.15784455507634,3.990246473414238e-105,5.636571941466267e-104,,hypothetical protein  conserved,0
854,KS17gene_4779a,Tb927.3.2760,-0.48471710941805674,3.1925171301559145,25.99763161394322,3.4183645485784924e-07,5.396413388065187e-07,,hypothetical protein  conserved,0
855,KS17gene_4770a,Tb927.3.2880,-0.38767415575237496,3.318517962860284,16.45943751285498,4.970213952625158e-05,7.07457472217835e-05,,Mitochondrial ATP synthase subunit  putative,0
856,KS17gene_4768a,Tb927.3.2890,2.573929757707938,4.403398524593622,373.22669331122785,3.712368534282742e-83,3.513580393223425e-82,,radial spoke protein RSP10  putative,0
857,KS17gene_4766a,Tb927.3.2900,2.9632644523711393,1.814326535586441,218.9223774933655,1.5539716976782998e-49,7.653486522177346e-49,increase,eukaryotic translation initiation factor 2 subunit alpha,1
858,KS17gene_4763a,Tb927.3.2920,0.02176108775237994,2.1479501314791234,0.022399930428159465,0.8810280843043363,0.8920046621841126,,hypothetical protein  conserved,0
859,KS17gene_4751a,Tb927.3.3030,2.7851850172424517,4.045111341869392,428.06453782457874,4.286900489101531e-95,5.158874290714523e-94,,phosphatidylcholine transfer protein  putative,0
860,KS17gene_4743a,Tb927.3.3090,-0.45026970110167985,5.463968496084805,52.511353161894604,4.277682757914876e-13,8.318860431428462e-13,,helicase  putative,0
861,KS17gene_4738a,Tb927.3.3120,-1.300177289418423,4.33225387967014,81.52398009447,1.7314784250943573e-19,4.0777989558351453e-19,,hypothetical protein  conserved,0
862,KS17gene_4723a,Tb927.3.3270,-0.6928901766104516,4.891296865752362,86.20836271108652,1.6194139737811603e-20,3.928377695876755e-20,,ATP-dependent 6-phosphofructokinase  glycosomal,0
863,KS17gene_4718a,Tb927.3.3340,-1.1057179508814623,4.411810107400348,146.07419924867887,1.2506048218025538e-33,4.3057102946890944e-33,,3'  5'-cyclic nucleotide phosphodiesterase  putative,0
864,KS17gene_4704a,Tb927.3.4110,1.2194132304291334,5.185733916524802,270.8325831054289,7.472267493103363e-61,4.6219537337043546e-60,,Pyruvate transporter  putative,0
865,KS17gene_4699a,Tb927.3.4140,-0.36627393421388027,4.146135767831864,21.02013178143506,4.544826913149065e-06,6.821340892891177e-06,,hypothetical protein  conserved,0
866,KS17gene_4674a,Tb927.3.4450,0.18051088563628975,4.576439582801221,5.7494830835065285,0.016493509230347397,0.02019904906609321,,hypothetical protein  conserved,0
867,KS17gene_4672a,Tb927.3.4460,1.5411178321328207,3.8947544970720362,206.1524032106953,9.491581410473811e-47,4.419195296150797e-46,,hypothetical protein  conserved,0
868,KS17gene_4669a,Tb927.3.4490,0.42912945493708154,4.519604754828087,16.676589533177413,4.432462394852438e-05,6.330170514414046e-05,,protein farnesyltransferase alpha subunit  putative,0
869,KS17gene_4662a,Tb927.3.4550,-1.0969492503170606,4.819712469459652,178.03303642568412,1.3028698738281109e-40,5.281702986218316e-40,,kinetoplast ribosomal PPR-repeat containing protein 6,0
870,KS17gene_4656a,Tb927.3.4620,-0.12478259479289065,3.0642445073561837,1.397988878069195,0.23706058837914012,0.26041304534501564,,AAA domain containing protein  putative,0
871,KS17gene_4650a,Tb927.3.4660,-0.19463456451837435,3.134665334048268,3.3703865759806257,0.0663781780892125,0.07723728095634173,,WD domain  G-beta repeat  putative,0
872,KS17gene_4644a,Tb927.3.4710,1.1866963773240098,4.009527206464313,136.88859657151085,1.2754361021977478e-31,4.152582658318249e-31,,Flagellum attachment zone protein 23,0
873,KS17gene_4643a,Tb927.3.4750,1.450611664536242,6.629864056424754,516.9589053241012,1.941672609019153e-114,3.245301500180948e-113,,Aminopeptidase M1  putative,0
874,KS17gene_4640a,Tb927.3.4810,0.7735281364589075,5.459640694807094,207.7753260482926,4.199897065357095e-47,1.9644903904779794e-46,,dna replication complex gins protein sld5,0
875,KS17gene_4638a,Tb927.3.4820,1.0713355254504155,5.0843190345102185,124.54990286911247,6.385296243745059e-29,1.9312960189637462e-28,,acyltransferase  putative,0
876,KS17gene_4635a,Tb927.3.4840,2.3663634939196294,6.486519698227936,1559.8212299425934,0.0,0.0,,ubiquitin carboxyl-terminal hydrolase  putative,0
877,KS17gene_4633a,Tb927.3.4850,1.200613187264201,5.280924964780332,451.1118461926124,4.1318803981169137e-100,5.335597153367411e-99,,enoyl-CoA hydratase  mitochondrial precursor  putative,0
878,KS17gene_4628a,Tb927.3.5750,1.2466243155723171,4.79166168704896,140.68780450856266,1.882822310456511e-32,6.25837035022451e-32,,retrotransposon hot spot protein (RHS  pseudogene)  putative,0
879,KS17gene_5353a,Tb927.4.110,2.4367236799757874,4.937597418758766,454.3938948448193,7.977975211392934e-101,1.0503591200102057e-99,,retrotransposon hot spot protein 1 (RHS1)  interrupted,0
880,KS17gene_5348a,Tb927.4.300,1.007563448475139,5.417607469797134,131.12245656770511,2.3279337589193086e-30,7.332809835401877e-30,,retrotransposon hot spot protein 3 (RHS3)  putative,0
881,KS17gene_5342a,Tb927.4.360,-0.4771421329704516,4.914911427320483,25.482989740896997,4.463004896227288e-07,6.997104915473318e-07,,1 2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase  putative,0
882,KS17gene_5341a,Tb927.4.370,-0.45402789459625376,4.216199065902863,17.62368562893257,2.6921444572965557e-05,3.8891420745988245e-05,,hypothetical protein  conserved,0
883,KS17gene_5338a,Tb927.4.420,-2.0514078433550904,2.0276284092157617,239.04638627915048,6.348009536037345e-54,3.422068426975527e-53,,phosphatidylinositol 4-kinase  putative,0
884,KS17gene_5333a,Tb927.4.460,-0.39594472955307114,5.4994599950644,48.18168025204956,3.885011233775135e-12,7.303118697896889e-12,,Alkylated DNA repair protein (alkB homolog)  putative,0
885,KS17gene_5325a,Tb927.4.530,0.8083384258566353,3.8829178432433746,63.46073502895088,1.63595436672285e-15,3.426513812096149e-15,,hypothetical protein  conserved,0
886,KS17gene_5313a,Tb927.4.640,0.32054988307109267,3.391448084801572,15.261201595129487,9.36198724546624e-05,0.00013151053015189015,increase,GRIP domain containing protein  putative,1
887,KS17gene_5310a,Tb927.4.660,0.3603854121019853,5.955585515672185,54.29163764905139,1.728357755985376e-13,3.4009154842239376e-13,,hypothetical protein  conserved,0
888,KS17gene_5289a,Tb927.4.860,-2.6074005818647157,1.1798914583068156,203.07225382371305,4.4608973026804875e-46,2.047957398048769e-45,,hypothetical protein  conserved,0
889,KS17gene_5283a,Tb927.4.910,-0.606382750774492,5.1649763864986875,107.18293043413586,4.0591785436554837e-25,1.1179739892342917e-24,,hypothetical protein  conserved,0
890,KS17gene_5275a,Tb927.4.990,-1.4198049920195814,5.2489189992271506,98.31715770077588,3.564639802683806e-23,9.306500518823674e-23,decrease,hypothetical protein  conserved,0
891,KS17gene_5262a,Tb927.4.1130,1.0490963422144879,5.562096558363198,399.7525670546305,6.2344440994230126e-89,6.648193029098144e-88,,Complex 1 protein (LYR family)  putative,0
892,KS17gene_5254a,Tb927.4.1190,-0.19035574463399518,3.110355822185754,4.039122968923655,0.04445691994763463,0.052577856144158046,,LicD family  putative,0
893,KS17gene_5235a,Tb927.4.1350,-1.3267682700762151,4.4365891127873835,273.88385663258225,1.616075203574834e-61,1.0147115176975202e-60,,glyoxalase II,0
894,KS17gene_5231a,Tb927.4.1380,-0.5869751556773997,1.2428204271263832,9.14854867871127,0.0024891541789655173,0.0032323115153432285,,D-Tyr-tRNA(Tyr) deacylase  putative,0
895,KS17gene_5217a,Tb927.4.1530,-1.6939055225407078,3.9935046362671076,245.29006044237366,2.7624052241868145e-55,1.5420611871299468e-54,,hypothetical protein  conserved,0
896,KS17gene_5215a,Tb927.4.1540,0.40167014275918406,4.747823984579808,20.9522166301143,4.708826695469526e-06,7.058497771010188e-06,increase,NAD dependent epimerase/dehydratase family  putative,1
897,KS17gene_5208a,Tb927.4.1610,-1.0121509790096772,3.677207422134309,116.9560152057282,2.935051099978732e-27,8.516647353519243e-27,,Tripartite attachment complex 40,0
898,KS17gene_5203a,Tb927.4.1650,-0.6870741210648116,3.4429681094902094,50.859860432190125,9.920166474567358e-13,1.9043056468963132e-12,,hypothetical protein  conserved,0
899,KS17gene_5200a,Tb927.4.1670,-0.9548792764053562,5.313919258382482,211.8623002983213,5.3898043672582964e-48,2.5686496040792827e-47,,cytochrome b5-like Heme/Steroid binding domain containing protein  putative,0
900,KS17gene_5198a,Tb927.4.1690,-0.6200632014875094,2.897554256705888,22.003090334671597,2.7221181958190785e-06,4.128579994516976e-06,,Retinal Maintenance  putative,0
901,KS17gene_5196a,Tb927.4.1710,1.0199990997042003,4.15499376573949,158.42000332315553,2.5053533092355176e-36,9.175264385545253e-36,,rhodanese-like domain containing protein  putative,0
902,KS17gene_5193a,Tb927.4.1730,2.134066840964716,4.836499962250261,578.1598741128068,9.426417030981185e-128,1.9095922180239822e-126,,Nucleus and spindle associated protein 4,0
903,KS17gene_5187a,Tb927.4.1800,0.5357113719522987,4.9953654923163375,67.45194974247997,2.1588489858590613e-16,4.640639200372017e-16,,Mitochondrial ribosomal protein L3,0
904,KS17gene_5183a,Tb927.4.1830,1.2359444514695677,2.420464786999253,71.81455869218608,2.3640161047925313e-17,5.2254475100463335e-17,,Urm1 (Ubiquitin related modifier)  putative,0
905,KS17gene_5179a,Tb927.4.1870,0.7413374224308309,4.561022952266739,81.163665204382,2.0777726061611742e-19,4.882782890330563e-19,,Serine/threonine-protein phosphatase 2A catalytic subunit  putative,0
906,KS17gene_5174a,Tb927.4.1900,-1.1200753562376666,5.330113822870762,137.76125282100622,8.218703346329194e-32,2.688236532896017e-31,,Methyltransferase domain/Methyltransferase involved in Williams-Beuren syndrome  putative,0
907,KS17gene_5172a,Tb927.4.1910,-1.397036871977507,2.9805388788503415,173.27023698931114,1.4287389770481481e-39,5.641544019955548e-39,increase,hypothetical protein  conserved,0
908,KS17gene_5170a,Tb927.4.1920,1.6734058625656654,4.62422976727222,346.09110094537556,3.008647023482259e-77,2.550495738131843e-76,,GPI transamidase subunit 16  putative,0
909,KS17gene_5159a,Tb927.4.2020,-1.4789042277475186,4.234502219037321,331.68058042842813,4.1376854454976354e-74,3.290600236183159e-73,increase,AP-3 complex subunit mu  putative,0
910,KS17gene_5157a,Tb927.4.2030,0.9650231270263926,6.19480307545551,262.9129889932225,3.9771084517447864e-59,2.3889682883462736e-58,,DNA/RNA-binding protein Alba 4,0
911,KS17gene_5154a,Tb927.4.2060,0.1787288300046671,2.4735957972890867,1.3835980535703563,0.23948921748344945,0.2629175104981347,,Flagellum attachment zone protein 8,0
912,KS17gene_5152a,Tb927.4.2070,1.132902284295275,4.963110386004818,275.66890758834495,6.598452387128052e-62,4.1671333967838614e-61,,antigenic protein  putative,0
913,KS17gene_5147a,Tb927.4.3300,-0.7168593807496718,2.5229496154330597,43.344017557903136,4.59137845876252e-11,8.329752554131643e-11,,mitochondrial ATP-dependent zinc metallopeptidase  putative,0
914,KS17gene_5145a,Tb927.4.3330,1.0461550170039307,0.6750817935097443,24.338197631916334,8.082040574214649e-07,1.2532081776444252e-06,decrease,EF-hand domain pair  putative,0
915,KS17gene_5133a,Tb927.4.3440,-0.5818165597539533,4.778502676354123,36.334570805522645,1.6618966349075742e-09,2.860873924713063e-09,,Basal body protein 50kDa,0
916,KS17gene_5125a,Tb927.4.3540,-0.4457960598934229,4.392069190398643,27.942214959264717,1.2499282725445467e-07,2.001810598457344e-07,,hypothetical protein  conserved,0
917,KS17gene_5123a,Tb927.4.3580,1.9456156874840758,5.715473138635453,860.7790842872319,3.2975235610213893e-189,1.8954058192212376e-187,,Transcription factor Pcc1  putative,0
918,KS17gene_5122a,Tb927.4.3610,-0.3520787717219188,6.482654984019428,28.698116575786983,8.458595688962675e-08,1.3636363361296572e-07,,protein phosphatase 1  putative,0
919,KS17gene_5120a,Tb927.4.3650,1.0454522961525923,5.0998175932028795,211.2252855708325,7.422442473247782e-48,3.524289340890653e-47,,serine threonine-protein phosphatase PP1  putative,0
920,KS17gene_5109a,Tb927.4.3740,0.4809575427580545,4.982490717292753,48.92742502650448,2.6561078067532528e-12,5.020366847679587e-12,,flagellar attachment zone protein 1,0
921,KS17gene_5100a,Tb927.4.3770,0.07004198208510219,4.671275547145067,1.1886933022827382,0.2755932912241397,0.3004772255308301,,calcium/calmodulin-dependent protein kinase  putative,0
922,KS17gene_5098a,Tb927.4.3780,0.8212780156683868,5.508026531491885,119.24007471609377,9.279122323465252e-28,2.7277918846943587e-27,,hypothetical protein  conserved,0
923,KS17gene_5092a,Tb927.4.3840,2.309176191720255,5.703711029987682,1209.8774584552443,4.3517020933487746e-265,8.096456263151535e-263,,nucleolar protein  putative,0
924,KS17gene_5090a,Tb927.4.3880,0.8536436880555704,5.3970050684874735,95.5532425451462,1.439668513752421e-22,3.707323399100206e-22,,receptor-type adenylate cyclase GRESAG 4  putative,0
925,KS17gene_5085a,Tb927.4.3910,1.2702746616843337,3.437175505811263,160.82737848692278,7.462406942826159e-37,2.7738810244890087e-36,,Kinesin-13 4a  putative,0
